id,text,label,category1,category2,category3,category4,category5,single,groups
2788,"Mujer nunca olvides que 
*Eres tremendamente fuerte.
*Eres valiente
Cada 8 de Marzo en todo el mundo se conmemora la lucha de las mujeres   por la Igualdad   el reconocimiento y ejercicio efectivo de sus derechos. ",0,0,0,0,0,0,0,0
2789,"@BomberosSV
 informa que dos de sus unidades están en camino al sector de la playa El Tunco   La Libertad por incendio estructural",0,0,0,0,0,0,0,0
2790,incendio en Plaza Sunset   contiguo a Cervecería Chapultepec   Puerto de la Libertad   km. 42   carretera Litoral. Se informa que el fuego podría extenderse a inmuebles aledaños.,0,0,0,0,0,0,0,0
2791,Indican que un cilindro de gas de aproximadamente 250 libras es el mayor riesgo que se tiene.,0,0,0,0,0,0,0,0
2792,Un terremoto de magnitud 7.3 sacude Japón y provoca alerta de tsunami en Fukushima.,0,0,0,0,0,0,0,0
2793,"Este día   continúan las verificaciones en estaciones de servicio. Un equipo de la 
@Defensoria_910
 se encuentra en la gasolinera UNO   La Sultana   en Antiguo Cuscatlán   La Libertad   para hacer una inspección de precios en combustibles.
",0,0,0,0,0,0,0,0
2794,El objetivo de esta verificación es identificar la suspensión temporal de los impuestos   Fondo de Estabilización y Fomento Económico (FEFE) así como la Contribución Especial al Transporte Público (Cotrans) en el cobro de la gasolina.,0,0,0,0,0,0,0,0
2795,73 jóvenes obtuvieron su certificado en gastronomía con énfasis en turismo.,0,0,0,0,0,0,0,0
2796,El proyecto Gastro-Lab se desarrolla en el marco de Surf City con el apoyo de WFP y es una iniciativa que apuesta por generar un impacto positivo en la economía del país.,0,0,0,0,0,0,0,0
2797,La buena comida “entra por los ojos” antes que por la boca,0,0,0,0,0,0,0,0
2798,Hoy los pandilleros han perdido una jugosa cantidades de dinero como pago de renta de los microbuses de Catalino Miranda..,0,0,0,0,0,0,0,0
2799,Hacemos un llamado a todos los funcionarios de alto rango   desde el presidente con sus 12 camionetas blindadas   hasta los diputados de Nuevas Ideas que reciben $400 al mes en vales de gasolina: si están del lado de la población ¡renuncien a esos privilegios!,0,0,0,0,0,0,0,0
2800,Anoche se volvió a inundar la colonia Santa Lucia   de Ilopango   tras las fuertes lluvias registradas en la zona.,0,0,0,0,0,0,0,0
2801,Reportan casas inundadas tras la tormenta de anoche en el Reparto Montamaria 2   pasaje 5. Un muro de retención también cayó en la casa #9.,0,0,0,0,0,0,0,0
2802,Y cómo no se va a inundar? Si todavía hay demasiada gente que no tiene cultura. Deben de culturizarce y no botar basura en las calles y desagües.,0,0,0,0,0,0,0,0
2803,33 años con el problema ni un gobierno lo ha solucionado.,0,0,0,0,0,0,0,0
2804,Manuel Flores: “En la carretera de Quezaltepeque   la policía se pone adelante a poner multas y hacen más tráfico en lugar de regularlo   falta más planificación y mejor uso de los Recursos Humanos en el Estado”.,0,0,0,0,0,0,0,0
2805,El alto  consumo de sal causa hipertensión   principal factor de riesgo para las enfermedades cardiovasculares,0,0,0,0,0,0,0,0
2806,Reducir  la sal en la dieta es una intervención de salud   costo efectivo y eficiente para prevenir enfermedades cardiovasculares,0,0,0,0,0,0,0,0
2807,PNC reporta 4 homicidios en las últimas 24 horas en todo el territorito nacional.,0,0,0,0,0,0,0,0
2808,La vulneración a la Independencia Judicial en ElSalvador no solo afecta a jueces/zas y fiscales   sino también impacta directamente en el derecho de toda persona a acceder a la justicia.,0,0,0,0,0,0,0,0
2809,"""Hasta ya nos dijeron que nos van a quitar el trabajo porque no llegamos temprano... le pedimos al señor presidente que devuelva los transportes...""",0,0,0,0,0,0,0,0
2810,Hoy es el crujir de dientes de toda esta gente foca   ahí tienen su bonita dictadura!,0,0,0,0,0,0,0,0
2811,Siempre da lo mejor de ti y lo mejor vendrá.,0,0,0,0,0,0,0,0
2812,La PNC informó que ayer en horas de la tarde desmantelaron un rastro clandestino de caballos en el municipio de San Rafael Cedros. Indicaron que encontraron 6 equinos destazados y 2 vivos   asimismo   dijeron que en el procedimiento se detuvo a una persona.,0,0,0,0,0,0,0,0
2813,En cuestión de minutos   y debido a las lluvias   dos accidentes de tránsito se reportaron anoche en Los Chorros   en el sentido de occidente hacia Santa Tecla.,0,0,0,0,0,0,0,0
2814,Para agilizar el abordaje de los pasajeros de la ruta 42   el Gobierno hace uso de microbuses y buses institucionales.,0,0,0,0,0,0,0,0
2815,Sería un error derogar la LEIV   para las mujeres es importante que el Estado cuente con esta Ley de forma específica para que garantice nuestro derecho a vivir libres de violencia. Fortalecer si   derogar no.,0,0,0,0,0,0,0,0
2816,La gente no te recordará. Lo que si recordarán es cómo los hiciste sentir.,0,0,0,0,0,0,0,0
2817,Esta mañana   la Asociación de Colegios Privados   destacó que a dos años de pandemia las opciones multimodales no fueron suficientes para mantener activos al estudiantes y que el magisterio está cansado y desactualizado.,0,0,0,0,0,0,0,0
2818,La caída de un árbol en la carretera panamericana   en el tramo de los chorros   ocasionó complicaciones para automovilistas que circulaban por esa vía   que por varias horas permaneció cerrada.,0,0,0,0,0,0,0,0
2819,"""No nos oponemos a la remodelación   sino que se respete la memoria histórica de nuestros familiares   el jardín de niños en el que se encontraron 146 niños""",0,0,0,0,0,0,0,0
2820,Así el ambiente y afluencia de personas para comprar entradas al concierto de Karol G   la intérprete de Tusa   quien se presentará en el Estadio Cuscatlán el próximo 19 de junio,0,0,0,0,0,0,0,0
2821,Relator @PVacaV solicita reacción del Estado salvadoreño sobre narrativa oficialista de agresión contra organizaciones de la sociedad la civil y defensores de DDHH.,0,0,0,0,0,0,0,0
2822,Me tiene desconcertada el que aún no se haya alzado la voz de parte de empresarios ante los abusos de Bkle. FODES   BITCOIN   SALUD   EDUCACIÓN   y ahora transporte . Hasta cuando se callaran ???,0,0,0,0,0,0,0,0
2823,Cierto los empresarios no se han pronunciado   solo el pueblo trabajador es el que está hablando   bueno nosotros somos los que sufrimos todo el daño que está haciendo este gobierno.,0,0,0,0,0,0,0,0
2824,Hasta que los toquen a ellos y sus negocios.,0,0,0,0,0,0,0,0
2825,Desde la llegada del gobierno del presidente Bukele   hemos identificado señales alarmantes contra la libertad de expresión y la rendición de cuentas   y un deterioro vertiginoso en el ejercicio de la libertad de prensa en el país”,0,0,0,0,0,0,0,0
2826,El Gobierno garantiza que bajará el precio de la luz   el gas y la gasolina el 29 de marzo.,0,0,0,0,0,0,0,0
2827,No es un favor. Es una obligación de la Asamblea estudiar las iniciativas de ley  que los ciudadanos y que los grupos parlamentarios presentamos   en representación de quienes nos eligieron,0,0,0,0,0,0,0,0
2828,Muchas personas creen ciegamente en un sistema por eso estamos como estamos   se piensa con el corazón y los sentimientos nos invaden   la realidad es que debemos analizar todo lo que se propone con cabeza fría.,0,0,0,0,0,0,0,0
2829,Gracias por su valentía. Ser diputada en estos momentos requiere convicción.,0,0,0,0,0,0,0,0
2830,Nuestra prioridad es la prevención   y si queremos nuevas generaciones saludables   debemos enfocar esfuerzos en educarlas en temas de salud y de las consecuencias de las adicciones.,0,0,0,0,0,0,0,0
2831,Nuestro trabajo en salud se enfoca en prevenir que el tabaquismo no se lleve de encuentro a nuestra niñez y juventud   que son los más vulnerables a este flagelo.,0,0,0,0,0,0,0,0
2832,Las víctimas   nuevamente usadas   nuevamente victimizadas en nombre de una venganza política...,0,0,0,0,0,0,0,0
2833,En El Salvador el término “influencer” está chotiado ya que creen que cualquiera que sale bailando   vendiendo llantas   leche   papel higiénico   toallas sanitarias y líquido de piso es influyente. Y no   eso se llama ser un edecán digital.,0,0,0,0,0,0,0,0
2834,"El suicidio   la depresión y la ansiedad son temas de salud pública y de derechos humanos   jamás son problemas ""personales"" y ""privados"". Los suicidios son un espejo de lo que como sociedad evadimos   rechazamos y no entendemos. Veámonos   cada suicidio es nuestro reflejo social.",0,0,0,0,0,0,0,0
2835,Es una patología y como miembros de una sociedad debemos ver a los que tienen ese problema y llevarlo a donde un profesional le ayude   para estos casos están los psiquiatras,0,0,0,0,0,0,0,0
2836,Sin duda alguna   el apoyo profesional   y no sólo de psiquiatría   es parte de la atención integral que se necesita. ¿Sabes la calidad de atención en salud mental que hay en el sistema público? ¿Cuántas personas pueden pagar un servicio privado? La solución no es lineal ...,0,0,0,0,0,0,0,0
2837,"Tenemos responsabilidad como sociedad por reproducir los mandatos de un sistema que tolera e invisibiliza la violencia   por rendir culto a la productividad   al ""éxito"" a toda costa   al tener y aparentar   más que al ser.",0,0,0,0,0,0,0,0
2838,Somos una sociedad que tolera y vive con demasiadas presiones socioeconómicas y con un entorno anormal   pero cuando estos casos suceden   sólo le cargamos la responsabilidad a la persona afectada y a su familia. La realidad del suicidio es mucho más sistémica y compleja,0,0,0,0,0,0,0,0
2839,"Todos   todas y todes tenemos responsabilidad de sanar   dialogar y reflexionar colectivamente lo que nos gritan estos casos ""particulares"". La solución va mucho más allá de tomarse el antidepresivo...",0,0,0,0,0,0,0,0
2840,...¿Cómo nos transformamos en una sociedad con menos presiones para existir? Reflexionemos   ese es el punto clave de mi comentario.,0,0,0,0,0,0,0,0
2841,El responsable de vigilar que el gobierno respete los derechos humanos recibe un agasajo del gobierno al que debe vigilar. Es más: lo tuitea.,0,0,0,0,0,0,0,0
2842,Pensé que nadie lo había notado...aquel sentido de ética   conflicto de intereses   etc etc etc y es la institución que vela por los más básico de derechos ...,0,0,0,0,0,0,0,0
2843,No hay nada que agradecer   Cipitío   te lo mereces por todo que le has dado a muchas generaciones en nuestro país.,0,0,0,0,0,0,0,0
2844,Un gran personaje   una gran persona   un gran hijo salvadoreño   sin duda este reconocimiento va desde la infancia y el corazón de muchos.,0,0,0,0,0,0,0,0
2845,Un gran legado que a sido reconocido el día de hoy   muchas generaciones crecimos viendo su gran trabajo que iba enfocado en educar e inculcar valores.,0,0,0,0,0,0,0,0
2846,El encargado de negocios de  la embajada de los Estados Unidos hizo un donativo de sillas de ruedas al @ISRIelsalvador https://t.co/ftPoYB1fKs,0,0,0,0,0,0,0,0
2847,El Juzgado Octavo de Instrucción finalizó la fase de los alegatos iniciales de la audiencia contra exfuncionarios y familiares del expresidente Mauricio Funes https://t.co/kZBa3W3lg2,0,0,0,0,0,0,0,0
2848,La @PNCSV reportó la incautación de un vehículo propiedad del partido ARENA como parte del proceso de extinción de dominio en el caso China -Taiwan https://t.co/a3naVNbnWQ,0,0,0,0,0,0,0,0
2849,¿Qué pasaría si hiciéramos EXACTAMENTE LO MISMO que la Unión Europea y censuráramos a los medios que “desinforman a la población”?,0,0,0,0,0,0,0,0
2850,Dicen que el periodismo fiscaliza al Gobierno…,0,0,0,0,0,0,0,0
2851,Pero ¿quién fiscaliza al “periodismo”?,0,0,0,0,0,0,0,0
2852,APOPA   DIPUTADOS CUMPLE PROMESA DE IR A COLONIA CALIENTE DE EL MUNICIPIO EN COMISION DE SEGURIDAD https://t.co/gHlCfgHV6k,0,0,0,0,0,0,0,0
2853,VANESSA SALIO DE SU CASA Y PARECE QUE LA TIERRA SE LA TRAGO   SE PIDE AYUDA https://t.co/lCaUqDVbTw,0,0,0,0,0,0,0,0
2854,Unidad de la ruta 202   fue sancionada por parte del VMT   ya que   estaba cobrando $2.50   pero la tarifa autorizada es $1.50   https://t.co/IhAn8E8x1J,0,0,0,0,0,0,0,0
2855,Cuando visites Comasagua debes conocer las artesanías con flores que hacen sus mujeres artesanas. Quedarás muy bien regalando detalles naturales https://t.co/pY2FThMO9M https://t.co/DHDM0itoS6,0,0,0,0,0,0,0,0
2856,miley cyrus cantando the climb y dejando internada a la mitad de la argentina,0,0,0,0,0,0,0,0
2857,"Comenzando bien nuestro día: Mira   oh Dios   escudo nuestro   y pon los ojos en el rostro de tu ungido. 
- Salmos 84:9🌿 

El respaldo y cuido que Dios nos da cuando confiamos en él   se convierte en fuerte escudo para nuestra vida y caminos.",0,0,0,0,0,0,0,0
2858,mi mami me llama y me dice “Kathy contrólate porfa no vayas a llorar tanto que te me vas a enfermar y si te da una crisis asmática allá quien te va a cuidar” y le digo MAMI MORIRÉ FELIZ   LLORO PORQUE VERÉ A COLDPLAAY,0,0,0,0,0,0,0,0
2859,Se imaginan les digan que les van a cuidar el corazón. ,0,0,0,0,0,0,0,0
2860,Que bien se siente ser importante para la gente,0,0,0,0,0,0,0,0
2861,Ya se escuchan las chicharras acá en el cantón,0,0,0,0,0,0,0,0
2862,Lo mejor cuando juegas es que la persona que más amas te apoye   si no lo hace salgan de ahí.,0,0,0,0,0,0,0,0
2863,Yo hablo en serio cuando digo que no me nace hablarle bonito a cualquiera.,0,0,0,0,0,0,0,0
2864,No quepo de felicidad al recibir tantos mensajes por parte de mis amigos felicitándome por mi nuevo trabajo   sin duda pude ver que ellos también se pusieron felices cuando les dije,0,0,0,0,0,0,0,0
2865,#UcraniaBajoFuego l Los ancianos ucranianos viven refugiados en las estaciones de metro de Kiev,0,0,0,0,0,0,0,0
2866,Es cuestión de tocarse el corazón nada mas.,0,0,0,0,0,0,0,0
2867,la única razón por la que no me tiro a hambrear   es por que me he matado haciendo músculo,0,0,0,0,0,0,0,0
2868,Soy yo o siento que el concierto de Coldplay no estuvo tan lleno,0,0,0,0,0,0,0,0
2869,Mi cuerpo no entiende porque camino tanto   me comienzo a cansar,0,0,0,0,0,0,0,0
2870,Carlos en pole y tiramos asado mañana.,0,0,0,0,0,0,0,0
2871,Monterrico es una de las peores playas a las que he ido JAJAJA,0,0,0,0,0,0,0,0
2872,Mal me caen todos los que critican a la señora del davivienda   diciendo cosas como es conducta inaceptable   bola de hipócritas más de una locura han de tener en sus cabezas y todavía se digan en señalar a otro,0,0,0,0,0,0,0,0
2873,Que tenia una mueva oportunidad y no me habia dado cuenta,0,0,0,0,0,0,0,0
2874,Vení   que quiero volver a dormir abrazada con vos ,0,0,0,0,0,0,0,0
2875,Es amigo cuando no te dice que salió con la persona que te gustaba antes?,0,0,0,0,0,0,0,0
2876,Para mi la Rosalia quiso hacer lo de l Doja Cat un álbum con sonidos nuevos punto   pueden llamarle visionaria u otras cosas pero la base de planet her las tiene.,0,0,0,0,0,0,0,0
2877,"Fin de semana de clásicos
Aguila vs fas
El Salvador vs México ( Selección de Amputados)
Barcelona vs Madrid
River vs Boca
Tigres vs Monterrey

 Que viva el fútbol carajoooo",0,0,0,0,0,0,0,0
2878,Para mi el davivienda tiene la culpa independiente el show y todo ellos tienen que ser prontos para mostrar los estados de cuenta.,0,0,0,0,0,0,0,0
2879,Nunca entiendes a esas personas que están en el cementerio hablándole a las tumbas   hasta que te vuelves uno de ellos…,0,0,0,0,0,0,0,0
2880,Intenté que me hicieran un manicure   y estaba lleno es todos lados   creo que nunca había tenido las manos TAN MAL.,0,0,0,0,0,0,0,0
2881,amo como la Elvia hace todo por cuidarme   defenderme y cuidar mi corazoncito de pollo   te amo mi amor,0,0,0,0,0,0,0,0
2882,Fin de semana de clásicos en el fútbol. Mamita lo que se viene ,0,0,0,0,0,0,0,0
2883,El del bus lleva música de despecho y quiero lloraaaaaaar,0,0,0,0,0,0,0,0
2884,"#Tecnologia Facebook eliminará su sistema de reconocimiento facial   después de que este fuera objeto de un gran número de quejas en torno a la privacidad de sus usuarios.
El sitio ya no reconocerá automáticamente a las personas cuando aparezcan en fotos y videos.",0,0,0,0,0,0,0,0
2885,"La equivocación más grande del humano
Es no ser agradecido con los seres que lo quieren. . .",0,0,0,0,0,0,0,0
2886,«No hay que esperar que las circunstancias sean las correctas… Lo importante es prepararse   tratar de estar seguro de que esa idea de negocio realmente le va a ofrecer valor»,0,0,0,0,0,0,0,0
